Date,Pi,last_5_days_Rain,EToi,ETci_Chilli,ETci_Tobacco,ETci_Pulses,ETci_plot 1,ETci_plot 2,ETci_plot 3,ETci,ESi_plot 1,ESi_plot 2,ESi_plot 3,CNi,Si,Iai,Recharge_src,Rain_src,runoff,Qi,Eff_Rain,Pei,Kc_Fallow,Ke_Fallow,ESi_Fallow,SMDi_shifted_Fallow,Ks_soil_cond_Fallow,Ks_soil_Fallow,AE_soil_Fallow,SMDi_Fallow
2014-10-12,0,1.87,4.58076,3.66461,3.66461,0,3.66461,3.66461,0,7.32922,0,0,4.8098,68.1607,118.649,23.7297,0,0,5.93243244130332,0,0,0,0,1.05,4.8098,26.9311,2,0.00425202,0.0204514,26.9516
2014-10-13,0,1.46,4.58076,3.66461,3.66461,0,3.66461,3.66461,0,7.32922,0,0,4.8098,68.1607,118.649,23.7297,0,0,5.93243244130332,0,0,0,0,1.05,4.8098,26.9516,2,0.00298959,0.0143793,26.9659
2014-10-14,0,1,4.58076,3.66461,3.66461,0,3.66461,3.66461,0,7.32922,0,0,4.8098,68.1607,118.649,23.7297,0,0,5.93243244130332,0,0,0,0,1.05,4.8098,26.9659,2,0.00210198,0.0101101,26.9761
2014-10-15,0.33,1.27,4.58076,3.66461,3.66461,0,3.66461,3.66461,0,7.32922,0,0,4.8098,68.1607,118.649,23.7297,0.0429,0.2871,5.74859387889944,0,0.2871,0.33,0,1.05,4.8098,26.9761,2,0.0014779,0.336621,26.9827
2014-10-16,3.71,4.04,4.58076,3.66461,3.66461,0,3.66461,3.66461,0,7.32922,0,0,4.8098,68.1607,118.649,23.7297,0.4823,3.2277,4.063611197288729,0,3.2277,3.71,0,1.05,4.8098,26.9827,2,0.00106921,3.71118,26.9839
2014-10-17,2.92,6.96,4.58076,3.66461,3.66461,0,3.66461,3.66461,0,7.32922,0,0,4.8098,68.1607,118.649,23.7297,0.3796,2.5404,4.426100135385402,0,2.5404,2.92,0,1.05,4.8098,26.9839,2,0.000996625,2.92188,26.9857
2014-10-18,0.22,7.18,4.58076,3.66461,3.66461,0,3.66461,3.66461,0,7.32922,0,0,4.8098,68.1607,118.649,23.7297,0.0286,0.1914,5.809477331562181,0,0.1914,0.22,0,1.05,4.8098,26.9857,2,0.000880364,0.224041,26.9898
2014-10-19,0.83,8.01,4.58076,3.66461,3.66461,0,3.66461,3.66461,0,7.32922,0,0,4.8098,68.1607,118.649,23.7297,0.1079,0.7221,5.476799408947007,0,0.7221,0.83,0,1.05,4.8098,26.9898,2,0.000630939,0.832511,26.9923
2014-10-20,5.8,13.48,4.58076,4.8098,3.66461,0,4.8098,3.66461,0,8.47441,0,0,4.8098,68.1607,118.649,23.7297,0.754,5.046,3.1918055957227227,0,5.046,5.8,0,1.05,4.8098,26.9923,2,0.000475938,4.8098,26.0021
2014-10-21,1.61,11.38,4.58076,4.8098,3.66461,0,4.8098,3.66461,0,8.47441,0,0,4.8098,68.1607,118.649,23.7297,0.2093,1.4007,5.06876539845652,0,1.4007,1.61,0,1.05,4.8098,26.0021,2,0.0615994,1.80711,26.1992
2014-10-22,10.73,19.19,4.58076,4.8098,3.66461,0,4.8098,3.66461,0,8.47441,0,0,4.8098,68.1607,118.649,23.7297,1.3949,9.3351,1.5995712542144724,0,9.3351,10.73,0,1.05,4.8098,26.1992,2,0.0494323,4.8098,20.279
2014-10-23,0.1,19.07,4.58076,4.8098,3.66461,0,4.8098,3.66461,0,8.47441,0,0,4.8098,68.1607,118.649,23.7297,0.013,0.087,5.876346882239444,0,0.087,0.1,0,1.05,4.8098,20.279,2,0.414877,2.05399,22.233
2014-10-24,0.25,18.49,4.58076,4.8098,3.66461,0,4.8098,3.66461,0,8.47441,0,0,4.8098,68.1607,118.649,23.7297,0.0325,0.2175,5.792833577262031,0,0.2175,0.25,0,1.05,4.8098,22.233,2,0.29426,1.59177,23.5748
2014-10-25,6.93,19.62,4.58076,4.8098,3.66461,0,4.8098,3.66461,0,8.47441,0,0,4.8098,68.1607,118.649,23.7297,0.9009,6.0291,2.7710742812652187,0,6.0291,6.93,0,1.05,4.8098,23.5748,2,0.211435,4.8098,21.4546
2014-10-26,63.34,81.35,4.58076,4.8098,3.66461,0,4.8098,3.66461,0,8.47441,0,0,4.8098,91.9587,22.2109,4.44217,8.2342,55.1058,42.76920504426129,42.76920504426129,12.3366,20.5708,0,1.05,4.8098,21.4546,2,0.342312,4.8098,5.69356
2014-10-27,14.66,85.28,4.58076,4.8098,3.66461,0,4.8098,3.66461,0,8.47441,0,0,4.8098,91.9587,22.2109,4.44217,1.9058,12.7542,3.2194951883698657,3.2194951883698657,9.53471,11.4405,0,1.05,4.8098,5.69356,1,1,4.8098,0
2014-10-28,3.11,88.29,4.58076,4.8098,3.66461,0,4.8098,3.66461,0,8.47441,0,0,4.8098,91.9587,22.2109,4.44217,0.4043,2.7057,0.08499971457057076,0,2.7057,3.11,0,1.05,4.8098,0,1,1,4.8098,1.6998
2014-10-29,0,88.04,4.58076,4.8098,5.49692,0,4.8098,5.49692,0,10.3067,0,0,4.8098,91.9587,22.2109,4.44217,0,0,1.1105430304412607,0,0,0,0,1.05,4.8098,1.6998,1,1,4.8098,6.5096
2014-10-30,0,81.11,4.58076,4.8098,5.49692,0,4.8098,5.49692,0,10.3067,0,0,4.8098,91.9587,22.2109,4.44217,0,0,1.1105430304412607,0,0,0,0,1.05,4.8098,6.5096,1,1,4.8098,11.3194
2014-10-31,0,17.77,4.58076,4.8098,5.49692,0,4.8098,5.49692,0,10.3067,0,0,4.8098,68.1607,118.649,23.7297,0,0,5.93243244130332,0,0,0,0,1.05,4.8098,11.3194,2,0.967938,4.65559,15.975
2014-11-01,0.11,3.22,4.10279,4.30793,4.92335,0,4.30793,4.92335,0,9.23128,0,0,4.30793,68.1607,118.649,23.7297,0.0143,0.0957,5.870756393897823,0,0.0957,0.11,0,1.05,4.30793,15.975,2,0.680556,2.96693,18.8319
2014-11-02,0,0.11,4.10279,4.30793,4.92335,0,4.30793,4.92335,0,9.23128,0,0,4.30793,68.1607,118.649,23.7297,0,0,5.93243244130332,0,0,0,0,1.05,4.30793,18.8319,2,0.504202,2.17207,21.004
2014-11-03,0,0.11,4.10279,4.30793,4.92335,0,4.30793,4.92335,0,9.23128,0,0,4.30793,68.1607,118.649,23.7297,0,0,5.93243244130332,0,0,0,0,1.05,4.30793,21.004,2,0.370124,1.59447,22.5985
2014-11-04,0,0.11,4.10279,4.30793,4.92335,0,4.30793,4.92335,0,9.23128,0,0,4.30793,68.1607,118.649,23.7297,0,0,5.93243244130332,0,0,0,0,1.05,4.30793,22.5985,2,0.2717,1.17047,23.7689
2014-11-05,0,0.11,4.10279,4.30793,4.92335,0,4.30793,4.92335,0,9.23128,0,0,4.30793,68.1607,118.649,23.7297,0,0,5.93243244130332,0,0,0,0,1.05,4.30793,23.7689,2,0.199449,0.859213,24.6281
2014-11-06,0,0,4.10279,4.30793,4.92335,0,4.30793,4.92335,0,9.23128,0,0,4.30793,68.1607,118.649,23.7297,0,0,5.93243244130332,0,0,0,0,1.05,4.30793,24.6281,2,0.146411,0.63073,25.2589
2014-11-07,0,0,4.10279,4.30793,4.92335,0,4.30793,4.92335,0,9.23128,0,0,4.30793,68.1607,118.649,23.7297,0,0,5.93243244130332,0,0,0,0,1.05,4.30793,25.2589,2,0.107477,0.463005,25.7219
2014-11-08,0,0,4.10279,4.30793,4.92335,1.84626,4.30793,4.92335,1.84626,11.0775,0,0,4.30793,65.4698,133.965,26.793,0,0,6.698256563437508,0,0,0,0,1.05,4.30793,25.7219,2,0.0788968,0.339882,26.0618
2014-11-09,7.49,7.49,4.10279,4.30793,4.92335,1.84626,4.30793,4.92335,1.84626,11.0775,0,0,4.30793,65.4698,133.965,26.793,0.9737,6.5163,3.2496073790396443,0,6.5163,7.49,0,1.05,4.30793,26.0618,2,0.0579164,4.30793,22.8797
2014-11-10,4.86,12.35,4.10279,4.30793,4.92335,1.84626,4.30793,4.92335,1.84626,11.0775,0,0,4.30793,65.4698,133.965,26.793,0.6318,4.2282,4.293926643467769,0,4.2282,4.86,0,1.05,4.30793,22.8797,2,0.25434,4.30793,22.3276
2014-11-11,0,12.35,4.10279,4.30793,4.92335,1.84626,4.30793,4.92335,1.84626,11.0775,0,0,4.30793,65.4698,133.965,26.793,0,0,6.698256563437508,0,0,0,0,1.05,4.30793,22.3276,2,0.288419,1.24249,23.5701
2014-11-12,0.96,13.31,4.10279,4.30793,4.92335,1.84626,4.30793,4.92335,1.84626,11.0775,0,0,4.30793,65.4698,133.965,26.793,0.1248,0.8352,6.171573607434757,0,0.8352,0.96,0,1.05,4.30793,23.5701,2,0.211722,1.66883,24.2789
2014-11-13,30.04,43.35,4.10279,4.30793,4.92335,1.84626,4.30793,4.92335,1.84626,11.0775,0,0,4.30793,79.4906,65.5348,13.107,3.9052,26.1348,3.4768450623551197,3.4768450623551197,22.658,26.5632,0,1.05,4.30793,24.2789,2,0.167967,4.30793,2.02371
2014-11-14,37.99,73.85,4.10279,4.30793,4.92335,1.84626,4.30793,4.92335,1.84626,11.0775,0,0,4.30793,91.014,25.0781,5.01562,4.9387,33.0513,18.729779835069667,18.729779835069667,14.3215,19.2602,0,1.05,4.30793,2.02371,1,1,4.30793,0
2014-11-15,1.96,70.95,4.10279,4.30793,4.92335,1.84626,4.30793,4.92335,1.84626,11.0775,0,0,4.30793,91.014,25.0781,5.01562,0.2548,1.7052,0.4239667837457854,0,1.7052,1.96,0,1.05,4.30793,0,1,1,4.30793,2.34793
2014-11-16,0,70.95,4.10279,4.30793,4.92335,1.84626,4.30793,4.92335,1.84626,11.0775,0,0,4.30793,91.014,25.0781,5.01562,0,0,1.2539042317351232,0,0,0,0,1.05,4.30793,2.34793,1,1,4.30793,6.65586
2014-11-17,0,69.99,4.10279,4.30793,4.92335,1.84626,4.30793,4.92335,1.84626,11.0775,0,0,4.30793,91.014,25.0781,5.01562,0,0,1.2539042317351232,0,0,0,0,1.05,4.30793,6.65586,1,1,4.30793,10.9638
2014-11-18,0,39.95,4.10279,4.30793,4.92335,3.07709,4.30793,4.92335,3.07709,12.3084,0,0,0,79.4906,65.5348,13.107,0,0,3.276739693001668,0,0,0,0,1.05,4.30793,10.9638,2,0.989889,4.26438,15.2282
2014-11-19,0.37,2.33,4.10279,4.30793,4.92335,3.07709,4.30793,4.92335,3.07709,12.3084,0,0,0,65.4698,133.965,26.793,0.0481,0.3219,6.492120609959985,0,0.3219,0.37,0,1.05,4.30793,15.2282,2,0.726656,3.23152,18.0897
2014-11-20,2.05,2.42,4.10279,4.30793,4.92335,3.07709,4.30793,4.92335,3.07709,12.3084,0,0,0,65.4698,133.965,26.793,0.2665,1.7835,5.605251318949436,0,1.7835,2.05,0,1.05,4.30793,18.0897,2,0.550019,3.29191,19.3316
2014-11-21,0,2.42,4.10279,4.30793,4.92335,3.07709,4.30793,4.92335,3.07709,12.3084,0,0,0,65.4698,133.965,26.793,0,0,6.698256563437508,0,0,0,0,1.05,4.30793,19.3316,2,0.473358,2.03919,21.3708
2014-11-22,0,2.42,4.10279,4.30793,4.92335,3.07709,4.30793,4.92335,3.07709,12.3084,0,0,0,65.4698,133.965,26.793,0,0,6.698256563437508,0,0,0,0,1.05,4.30793,21.3708,2,0.347482,1.49693,22.8677
2014-11-23,0,2.42,4.10279,4.30793,4.92335,3.07709,4.30793,4.92335,3.07709,12.3084,0,0,0,65.4698,133.965,26.793,0,0,6.698256563437508,0,0,0,0,1.05,4.30793,22.8677,2,0.255079,1.09886,23.9666
2014-11-24,0,2.05,4.10279,4.30793,4.92335,3.07709,4.30793,4.92335,3.07709,12.3084,0,0,0,65.4698,133.965,26.793,0,0,6.698256563437508,0,0,0,0,1.05,4.30793,23.9666,2,0.187248,0.806651,24.7732
2014-11-25,0,0,4.10279,4.30793,4.92335,3.07709,4.30793,4.92335,3.07709,12.3084,0,0,0,65.4698,133.965,26.793,0,0,6.698256563437508,0,0,0,0,1.05,4.30793,24.7732,2,0.137455,0.592145,25.3654
2014-11-26,0,0,4.10279,4.30793,4.92335,3.07709,4.30793,4.92335,3.07709,12.3084,0,0,0,65.4698,133.965,26.793,0,0,6.698256563437508,0,0,0,0,1.05,4.30793,25.3654,2,0.100902,0.434681,25.8001
2014-11-27,0,0,4.10279,4.30793,4.92335,3.07709,4.30793,4.92335,3.07709,12.3084,0,0,0,65.4698,133.965,26.793,0,0,6.698256563437508,0,0,0,0,1.05,4.30793,25.8001,2,0.0740703,0.31909,26.1192
2014-11-28,0,0,4.10279,4.30793,4.92335,3.07709,4.30793,4.92335,3.07709,12.3084,0,0,0,65.4698,133.965,26.793,0,0,6.698256563437508,0,0,0,0,1.05,4.30793,26.1192,2,0.0543734,0.234237,26.3534
2014-11-29,0,0,4.10279,4.30793,4.92335,3.07709,4.30793,4.92335,3.07709,12.3084,0,0,0,65.4698,133.965,26.793,0,0,6.698256563437508,0,0,0,0,1.05,4.30793,26.3534,2,0.0399143,0.171948,26.5253
2014-11-30,0,0,4.10279,4.30793,4.92335,3.07709,4.30793,4.92335,3.07709,12.3084,0,0,0,65.4698,133.965,26.793,0,0,6.698256563437508,0,0,0,0,1.05,4.30793,26.5253,2,0.0293002,0.126223,26.6516
2014-12-01,0,0,3.82211,4.01322,4.58654,2.86659,4.01322,4.58654,2.86659,11.4663,0,0,0,65.4698,133.965,26.793,0,0,6.698256563437508,0,0,0,0,1.05,4.01322,26.6516,2,0.0215087,0.086319,26.7379
2014-12-02,0,0,3.82211,4.01322,4.58654,2.86659,4.01322,4.58654,2.86659,11.4663,0,0,0,65.4698,133.965,26.793,0,0,6.698256563437508,0,0,0,0,1.05,4.01322,26.7379,2,0.0161803,0.0649352,26.8028
2014-12-03,0,0,3.82211,4.01322,3.05769,2.86659,4.01322,3.05769,2.86659,9.9375,0,0,0,65.4698,133.965,26.793,0,0,6.698256563437508,0,0,0,0,1.05,4.01322,26.8028,2,0.012172,0.0488488,26.8517
2014-12-04,0,0,3.82211,4.01322,3.05769,4.39543,4.01322,3.05769,4.39543,11.4663,0,0,0,65.4698,133.965,26.793,0,0,6.698256563437508,0,0,0,0,1.05,4.01322,26.8517,2,0.00915662,0.0367475,26.8884
2014-12-05,0,0,3.82211,4.01322,3.05769,4.39543,4.01322,3.05769,4.39543,11.4663,0,0,0,65.4698,133.965,26.793,0,0,6.698256563437508,0,0,0,0,1.05,4.01322,26.8884,2,0.00688826,0.0276441,26.9161
2014-12-06,0,0,3.82211,4.01322,3.05769,4.39543,4.01322,3.05769,4.39543,11.4663,0,0,0,65.4698,133.965,26.793,0,0,6.698256563437508,0,0,0,0,1.05,4.01322,26.9161,2,0.00518183,0.0207958,26.9368
2014-12-07,0,0,3.82211,4.01322,3.05769,4.39543,4.01322,3.05769,4.39543,11.4663,0,0,0,65.4698,133.965,26.793,0,0,6.698256563437508,0,0,0,0,1.05,4.01322,26.9368,2,0.00389814,0.0156441,26.9525
2014-12-08,0,0,3.82211,4.01322,3.05769,4.39543,4.01322,3.05769,4.39543,11.4663,0,0,0,65.4698,133.965,26.793,0,0,6.698256563437508,0,0,0,0,1.05,4.01322,26.9525,2,0.00293245,0.0117686,26.9643
2014-12-09,0,0,3.82211,4.01322,3.05769,4.39543,4.01322,3.05769,4.39543,11.4663,0,0,0,65.4698,133.965,26.793,0,0,6.698256563437508,0,0,0,0,1.05,4.01322,26.9643,2,0.002206,0.00885316,26.9731
2014-12-10,0.45,0.45,3.82211,4.01322,3.05769,4.39543,4.01322,3.05769,4.39543,11.4663,0,0,0,65.4698,133.965,26.793,0.0585,0.3915,6.448071537989724,0,0.3915,0.45,0,1.05,4.01322,26.9731,2,0.00165951,0.455913,26.979
2014-12-11,7.36,7.81,3.82211,4.01322,3.05769,4.39543,4.01322,3.05769,4.39543,11.4663,0,0,0,65.4698,133.965,26.793,0.9568,6.4032,3.2972633248072984,0,6.4032,7.36,0,1.05,4.01322,26.979,2,0.0012945,4.01322,23.6322
2014-12-12,13.01,20.82,3.82211,4.01322,3.05769,4.39543,4.01322,3.05769,4.39543,11.4663,0,0,0,65.4698,133.965,26.793,1.6913,11.3187,1.5806996614666715,0,11.3187,13.01,0,1.05,4.01322,23.6322,2,0.207886,4.01322,14.6355
2014-12-13,0,20.82,3.82211,4.01322,3.05769,4.39543,4.01322,3.05769,4.39543,11.4663,0,0,0,65.4698,133.965,26.793,0,0,6.698256563437508,0,0,0,0,1.05,4.01322,14.6355,2,0.763243,3.06306,17.6985
2014-12-14,0.04,20.86,3.82211,4.01322,3.05769,4.39543,4.01322,3.05769,4.39543,11.4663,0,0,0,65.4698,133.965,26.793,0.0052,0.0348,6.675779881699936,0,0.0348,0.04,0,1.05,4.01322,17.6985,2,0.574165,2.32128,19.9798
2014-12-15,0,20.41,3.82211,4.01322,3.05769,4.39543,4.01322,3.05769,4.39543,11.4663,0,0,0,65.4698,133.965,26.793,0,0,6.698256563437508,0,0,0,0,1.05,4.01322,19.9798,2,0.433345,1.73911,21.7189
2014-12-16,0,13.05,3.82211,4.01322,3.05769,4.39543,4.01322,3.05769,4.39543,11.4663,0,0,0,65.4698,133.965,26.793,0,0,6.698256563437508,0,0,0,0,1.05,4.01322,21.7189,2,0.325993,1.30828,23.0272
2014-12-17,0.27,0.31,3.82211,4.01322,3.05769,4.39543,4.01322,3.05769,4.39543,11.4663,0,0,0,65.4698,133.965,26.793,0.0351,0.2349,6.547441727420558,0,0.2349,0.27,0,1.05,4.01322,23.0272,2,0.245235,1.18797,23.9452
2014-12-18,1.44,1.75,3.82211,4.01322,3.05769,4.39543,4.01322,3.05769,4.39543,11.4663,0,0,0,65.4698,133.965,26.793,0.1872,1.2528,5.91808749249972,0,1.2528,1.44,0,1.05,4.01322,23.9452,2,0.18857,1.92523,24.4304
2014-12-19,0.4,2.11,3.82211,4.01322,3.05769,4.39543,4.01322,3.05769,4.39543,11.4663,0,0,0,65.4698,133.965,26.793,0.052,0.348,6.475580586007905,0,0.348,0.4,0,1.05,4.01322,24.4304,2,0.158617,0.973119,25.0035
2014-12-20,0,2.11,3.82211,4.01322,3.05769,4.39543,4.01322,3.05769,4.39543,11.4663,0,0,0,65.4698,133.965,26.793,0,0,6.698256563437508,0,0,0,0,1.05,4.01322,25.0035,2,0.12324,0.494588,25.4981
2014-12-21,0,2.11,3.82211,4.01322,3.05769,4.39543,4.01322,3.05769,4.39543,11.4663,0,0,0,65.4698,133.965,26.793,0,0,6.698256563437508,0,0,0,0,1.05,4.01322,25.4981,2,0.0927095,0.372064,25.8702
2014-12-22,0,1.84,3.82211,4.01322,3.05769,4.39543,4.01322,3.05769,4.39543,11.4663,0,0,0,65.4698,133.965,26.793,0,0,6.698256563437508,0,0,0,0,1.05,4.01322,25.8702,2,0.0697426,0.279893,26.1501
2014-12-23,0.04,0.44,3.82211,4.01322,3.05769,4.39543,4.01322,3.05769,4.39543,11.4663,0,0,0,65.4698,133.965,26.793,0.0052,0.0348,6.675779881699936,0,0.0348,0.04,0,1.05,4.01322,26.1501,2,0.0524653,0.248456,26.3585
2014-12-24,0,0.04,3.82211,4.01322,3.05769,4.39543,4.01322,3.05769,4.39543,11.4663,0,0,0,65.4698,133.965,26.793,0,0,6.698256563437508,0,0,0,0,1.05,4.01322,26.3585,2,0.0395977,0.158914,26.5174
2014-12-25,0,0.04,3.82211,4.01322,3.05769,4.39543,4.01322,3.05769,4.39543,11.4663,0,0,0,65.4698,133.965,26.793,0,0,6.698256563437508,0,0,0,0,1.05,4.01322,26.5174,2,0.0297881,0.119546,26.637
2014-12-26,0,0.04,3.82211,4.01322,3.05769,2.29327,4.01322,3.05769,2.29327,9.36418,0,0,0,65.4698,133.965,26.793,0,0,6.698256563437508,0,0,0,0,1.05,4.01322,26.637,2,0.0224087,0.0899312,26.7269
2014-12-27,0,0.04,3.82211,4.01322,3.05769,2.29327,4.01322,3.05769,2.29327,9.36418,0,0,0,65.4698,133.965,26.793,0,0,6.698256563437508,0,0,0,0,1.05,4.01322,26.7269,2,0.0168574,0.0676526,26.7946
2014-12-28,0,0,3.82211,4.01322,3.05769,2.29327,4.01322,3.05769,2.29327,9.36418,0,0,0,65.4698,133.965,26.793,0,0,6.698256563437508,0,0,0,0,1.05,4.01322,26.7946,2,0.0126814,0.050893,26.8455
2014-12-29,0.34,0.34,3.82211,4.01322,3.05769,2.29327,4.01322,3.05769,2.29327,9.36418,0,0,0,65.4698,133.965,26.793,0.0442,0.2958,6.508686606814714,0,0.2958,0.34,0,1.05,4.01322,26.8455,2,0.0095398,0.375042,26.8805
2014-12-30,0.03,0.37,3.82211,4.01322,3.05769,2.29327,4.01322,3.05769,2.29327,9.36418,0,0,0,65.4698,133.965,26.793,0.0039,0.0261,6.681394681183654,0,0.0261,0.03,0,1.05,4.01322,26.8805,2,0.00737673,0.0593831,26.9099
2014-12-31,0,0.37,3.82211,4.01322,3.05769,2.29327,4.01322,3.05769,2.29327,9.36418,0,0,0,65.4698,133.965,26.793,0,0,6.698256563437508,0,0,0,0,1.05,4.01322,26.9099,2,0.00556296,0.0223254,26.9322
2015-01-01,0,0.37,4.24853,4.46095,3.39882,2.54912,4.46095,3.39882,2.54912,10.4089,0,0,0,65.4698,133.965,26.793,0,0,6.698256563437508,0,0,0,0,1.05,4.46095,26.9322,2,0.00418485,0.0186684,26.9509
2015-01-02,0.74,1.11,4.24853,4.46095,3.39882,2.54912,4.46095,3.39882,2.54912,10.4089,0,0,0,65.4698,133.965,26.793,0.0962,0.6438,6.289935470022002,0,0.6438,0.74,0,1.05,4.46095,26.9509,2,0.00303248,0.751284,26.9622
2015-01-03,0.14,0.91,4.24853,4.46095,3.39882,2.54912,4.46095,3.39882,2.54912,10.4089,0,0,0,65.4698,133.965,26.793,0.0182,0.1218,6.61979194596724,0,0.1218,0.14,0,1.05,4.46095,26.9622,2,0.00233595,0.150094,26.9723
2015-01-04,0,0.88,4.24853,4.46095,3.39882,2.54912,4.46095,3.39882,2.54912,10.4089,0,0,0,65.4698,133.965,26.793,0,0,6.698256563437508,0,0,0,0,1.05,4.46095,26.9723,2,0.00171289,0.00764114,26.9799
2015-01-05,0.12,1,4.24853,4.46095,3.39882,2.54912,4.46095,3.39882,2.54912,10.4089,0,0,0,65.4698,133.965,26.793,0.0156,0.1044,6.630966271318594,0,0.1044,0.12,0,1.05,4.46095,26.9799,2,0.00124122,0.125388,26.9853
2015-01-06,0,1,4.24853,4.46095,3.39882,2.54912,4.46095,3.39882,2.54912,10.4089,0,0,0,68.1607,118.649,23.7297,0,0,5.93243244130332,0,0,0,0,1.05,4.46095,26.9853,2,0.000908622,0.00405332,26.9893
2015-01-07,0,0.26,4.24853,4.46095,0,2.54912,4.46095,0,2.54912,7.01007,0,4.46095,0,68.1607,118.649,23.7297,0,0,5.93243244130332,0,0,0,0,1.05,4.46095,26.9893,2,0.000658417,0.00293717,26.9923
2015-01-08,0,0.12,4.24853,4.46095,0,0,4.46095,0,0,4.46095,0,4.46095,4.46095,69.9558,109.087,21.8173,0,0,5.454331062920298,0,0,0,0,1.05,4.46095,26.9923,2,0.00047711,0.00212837,26.9944
2015-01-09,0,0.12,4.24853,4.46095,0,0,4.46095,0,0,4.46095,0,4.46095,4.46095,69.9558,109.087,21.8173,0,0,5.454331062920298,0,0,0,0,1.05,4.46095,26.9944,2,0.00034573,0.00154228,26.9959
2015-01-10,0,0,4.24853,4.46095,0,0,4.46095,0,0,4.46095,0,4.46095,4.46095,69.9558,109.087,21.8173,0,0,5.454331062920298,0,0,0,0,1.05,4.46095,26.9959,2,0.000250527,0.00111759,26.9971
2015-01-11,0,0,4.24853,4.46095,0,0,4.46095,0,0,4.46095,0,4.46095,4.46095,69.9558,109.087,21.8173,0,0,5.454331062920298,0,0,0,0,1.05,4.46095,26.9971,2,0.00018154,0.000809841,26.9979
2015-01-12,0,0,4.24853,4.46095,0,0,4.46095,0,0,4.46095,0,4.46095,4.46095,69.9558,109.087,21.8173,0,0,5.454331062920298,0,0,0,0,1.05,4.46095,26.9979,2,0.00013155,0.000586837,26.9985
2015-01-13,0,0,4.24853,4.46095,0,0,4.46095,0,0,4.46095,0,4.46095,4.46095,69.9558,109.087,21.8173,0,0,5.454331062920298,0,0,0,0,1.05,4.46095,26.9985,2,9.53253e-05,0.000425242,26.9989
2015-01-14,0,0,4.24853,4.46095,0,0,4.46095,0,0,4.46095,0,4.46095,4.46095,69.9558,109.087,21.8173,0,0,5.454331062920298,0,0,0,0,1.05,4.46095,26.9989,2,6.90758e-05,0.000308144,26.9992
2015-01-15,0,0,4.24853,4.46095,0,0,4.46095,0,0,4.46095,0,4.46095,4.46095,69.9558,109.087,21.8173,0,0,5.454331062920298,0,0,0,0,1.05,4.46095,26.9992,2,5.00546e-05,0.000223291,26.9994
2015-01-16,0,0,4.24853,4.46095,0,0,4.46095,0,0,4.46095,0,4.46095,4.46095,69.9558,109.087,21.8173,0,0,5.454331062920298,0,0,0,0,1.05,4.46095,26.9994,2,3.62712e-05,0.000161804,26.9996
2015-01-17,0,0,4.24853,4.46095,0,0,4.46095,0,0,4.46095,0,4.46095,4.46095,69.9558,109.087,21.8173,0,0,5.454331062920298,0,0,0,0,1.05,4.46095,26.9996,2,2.62833e-05,0.000117248,26.9997
2015-01-18,0,0,4.24853,4.46095,0,0,4.46095,0,0,4.46095,0,4.46095,4.46095,69.9558,109.087,21.8173,0,0,5.454331062920298,0,0,0,0,1.05,4.46095,26.9997,2,1.90457e-05,8.4962e-05,26.9998
2015-01-19,0,0,4.24853,4.46095,0,0,4.46095,0,0,4.46095,0,4.46095,4.46095,69.9558,109.087,21.8173,0,0,5.454331062920298,0,0,0,0,1.05,4.46095,26.9998,2,1.38011e-05,6.15663e-05,26.9998
2015-01-20,0,0,4.24853,4.46095,0,0,4.46095,0,0,4.46095,0,4.46095,4.46095,69.9558,109.087,21.8173,0,0,5.454331062920298,0,0,0,0,1.05,4.46095,26.9998,2,1.00008e-05,4.46129e-05,26.9999
2015-01-21,0,0,4.24853,4.46095,0,0,4.46095,0,0,4.46095,0,4.46095,4.46095,69.9558,109.087,21.8173,0,0,5.454331062920298,0,0,0,0,1.05,4.46095,26.9999,2,7.24688e-06,3.2328e-05,26.9999
2015-01-22,0,0,4.24853,4.46095,0,0,4.46095,0,0,4.46095,0,4.46095,4.46095,69.9558,109.087,21.8173,0,0,5.454331062920298,0,0,0,0,1.05,4.46095,26.9999,2,5.25132e-06,2.34259e-05,26.9999
2015-01-23,0,0,4.24853,4.46095,0,0,4.46095,0,0,4.46095,0,4.46095,4.46095,69.9558,109.087,21.8173,0,0,5.454331062920298,0,0,0,0,1.05,4.46095,26.9999,2,3.80528e-06,1.69752e-05,27
2015-01-24,0,0,4.24853,4.46095,0,0,4.46095,0,0,4.46095,0,4.46095,4.46095,69.9558,109.087,21.8173,0,0,5.454331062920298,0,0,0,0,1.05,4.46095,27,2,2.75743e-06,1.23008e-05,27
2015-01-25,0,0,4.24853,4.46095,0,0,4.46095,0,0,4.46095,0,4.46095,4.46095,69.9558,109.087,21.8173,0,0,5.454331062920298,0,0,0,0,1.05,4.46095,27,2,1.99812e-06,8.91353e-06,27
2015-01-26,0,0,4.24853,4.46095,0,0,4.46095,0,0,4.46095,0,4.46095,4.46095,69.9558,109.087,21.8173,0,0,5.454331062920298,0,0,0,0,1.05,4.46095,27,2,1.4479e-06,6.45903e-06,27
2015-01-27,0,0,4.24853,4.46095,0,0,4.46095,0,0,4.46095,0,4.46095,4.46095,69.9558,109.087,21.8173,0,0,5.454331062920298,0,0,0,0,1.05,4.46095,27,2,1.0492e-06,4.68043e-06,27
